1	OP_CODE	YEAR	VESSEL	SURVEY	BEST_LAT_DD	BEST_DEPTH_M	AREA_SWEPT_MSQ	EXPANDED_WT_KG	NUMBER_FISH
2514	2.01E+11	2007	8	3	40.12955833	879.9251	19471.17146	0	0
2515	2.01E+11	2007	8	3	39.87647424	109.3712	14432.37019	4.59	15
2516	2.01E+11	2007	8	3	39.53941024	145.1389	16492.58369	0	0
2517	2.01E+11	2007	8	3	39.4494281	664.3704	18483.4234	0	0
2518	2.01E+11	2007	8	3	39.53496148	1048.9765	20173.92702	0	0
2519	2.01E+11	2007	8	3	39.32494144	1187.8506	21247.51192	0	0
2520	2.01E+11	2007	8	3	39.08586926	455.6699	15348.54416	1.46	4
2521	2.01E+11	2007	8	3	38.81781894	118.5802	15488.38426	0.17	1
2522	2.01E+11	2007	8	3	38.57895566	143.4168	15516.74488	4.06	16
2523	2.01E+11	2007	8	3	38.55361901	145.938	15691.95618	1.05	10
2524	2.01E+11	2007	8	3	38.52915807	111.7353	15804.51584	0.31	4
2525	2.01E+11	2007	8	3	38.38493442	858.1096	16712.86385	0	0
2526	2.01E+11	2007	8	3	38.27004521	125.4146	14776.66248	3.17	9
2527	2.01E+11	2007	8	3	38.22645757	80.1517	14277.03155	2.26	17
2528	2.01E+11	2007	8	3	38.16726237	79.5017	14559.54575	2.17	19
2529	2.01E+11	2007	8	3	37.45448674	93.2364	13911.16937	2.12	52
2530	2.01E+11	2007	8	3	37.43221404	109.9701	14058.73249	6.33	112
2531	2.01E+11	2007	8	3	37.32953933	260.9045	16724.07301	9.84	184
2532	2.01E+11	2007	8	3	37.22113623	93.2716	17193.06222	5.85	45
2533	2.01E+11	2007	8	3	37.11301176	572.9781	17725.96604	22.64	117
2534	2.01E+11	2007	8	3	37.068322	360.4155	14405.56959	113.25	319
2535	2.01E+11	2007	8	3	36.98814855	257.1112	14124.50335	23.94	297
2536	2.01E+11	2007	8	3	36.99187568	158.1248	17026.55703	9.04	303
2537	2.01E+11	2007	8	3	36.93214722	486.5699	14933.4707	170.51	190
2538	2.01E+11	2007	8	3	36.91701879	126.3327	16696.01476	2.47	44
2539	2.01E+11	2007	8	3	36.70205609	92.2186	14858.21573	0	0
2540	2.01E+11	2007	8	3	36.34211119	1033.5975	24478.10507	0	0
2541	2.01E+11	2007	8	3	36.22119179	1010.7731	18889.38834	0	0
2542	2.01E+11	2007	8	3	35.94877505	1213.2356	18401.85071	0	0
2543	2.01E+11	2007	8	3	35.86472555	1110.9896	24870.45141	0	0
2544	2.01E+11	2007	8	3	35.82795257	899.5381	16340.60802	0	0
2545	2.01E+11	2007	8	3	35.80510294	916.1763	17710.89268	0	0
2546	2.01E+11	2007	8	3	35.77048643	1241.2302	20890.73781	0	0
2547	2.01E+11	2007	8	3	35.63005833	1097.7787	29282.74501	0	0
2548	2.01E+11	2007	8	3	35.57514012	1035.017	19490.1703	0	0
2549	2.01E+11	2007	8	3	35.48605568	1097.6515	25072.77788	0	0
2550	2.01E+11	2007	8	3	35.43738119	926.0002	20047.95	0	0
2551	2.01E+11	2007	8	3	35.54142679	181.5938	16321.82882	0.98	5
2552	2.01E+11	2007	8	3	35.52133576	450.6358	18202.80705	3.7	19
2553	2.01E+11	2007	8	3	35.39660724	454.7666	18530.48585	6.24	29
2554	2.01E+11	2007	8	3	35.36117152	520.6363	18831.60765	0	0
2555	2.01E+11	2007	8	3	35.23213627	660.2712	17457.69133	0	0
2556	2.01E+11	2007	8	3	35.05627451	468.3054	12795.86777	32.21	106
2557	2.01E+11	2007	8	3	35.07554706	573.0054	16753.35818	0	0
2558	2.01E+11	2007	8	3	35.02447655	524.251	17321.87339	1.77	16
2559	2.01E+11	2007	8	3	35.06054183	433.2687	17010.52987	5.85	34
2560	2.01E+11	2007	8	3	35.17352706	251.8271	15926.25084	0	0
2561	2.01E+11	2007	8	3	34.55449706	95.5608	16879.11287	0	0
2562	2.01E+11	2007	8	3	34.3661678	386.9192	15391.31084	6.41	92
2563	2.01E+11	2007	8	3	34.26277191	513.8138	15671.05193	0	0
2564	2.01E+11	2007	8	3	33.92609363	376.0198	13626.70569	5.04	55
2565	2.01E+11	2007	8	3	34.34220098	417.9782	13963.95965	0	0
2566	2.01E+11	2007	8	3	34.30209755	535.0375	12988.74877	0	0
2567	2.01E+11	2007	8	3	34.39576666	71.4608	14267.67247	0	0
2568	2.01E+11	2007	8	3	34.33593873	451.3416	16410.3385	0	0
2569	2.01E+11	2007	8	3	34.24813905	326.3892	14062.93942	0.06	1
2570	2.01E+11	2007	8	3	33.86393497	1223.8197	27644.54831	0	0
2571	2.01E+11	2007	8	3	33.75749921	125.7241	13106.28263	0	0
2572	2.01E+11	2007	8	3	33.79227676	149.9677	13495.12259	0	0
2573	2.01E+11	2007	8	3	33.41661176	908.0191	20867.8752	0	0
2574	2.01E+11	2007	8	3	34.04097239	62.0906	12916.71579	0	0
2575	2.01E+11	2007	8	3	34.00115353	81.3112	14952.96422	0	0
2576	2.01E+11	2007	8	3	33.99290121	67.959	15812.70074	0	0
2577	2.01E+11	2007	8	3	33.97731618	107.1929	14786.73124	0	0
2578	2.01E+11	2007	8	3	33.97507091	58.6197	15946.75625	0	0
2579	2.01E+11	2007	8	3	33.86839581	62.1393	15207.29929	0	0
2580	2.01E+11	2007	8	3	33.44336527	274.7014	15444.55354	0.09	2
2581	2.01E+11	2007	8	3	33.24007505	1124.5835	22266.49511	0	0
2582	2.01E+11	2007	8	3	33.16799259	1159.6542	21294.68359	0	0
2583	2.01E+11	2007	8	3	33.40833458	125.716	17392.46875	0	0
2584	2.01E+11	2007	8	3	33.14680752	1094.6468	23209.7539	0	0
2585	2.01E+11	2007	8	3	33.18951104	879.3276	23614.97876	0	0
2586	2.01E+11	2007	8	3	33.01102108	1008.6429	16402.36316	0	0
2587	2.01E+11	2007	8	3	32.94524583	1095.7	31750.28681	0	0
2588	2.01E+11	2007	8	3	32.80461765	488.415	14698.58368	0	0
2589	2.01E+11	2007	8	3	32.7718295	1160.1386	24576.79306	0	0
2590	2.01E+11	2007	8	3	32.58851336	896.7764	24690.3971	0	0
2591	2.01E+11	2007	8	3	32.61696042	1036.5213	19230.26409	0	0
2592	2.01E+11	2007	8	3	32.86739179	491.5389	13888.8113	0	0
2593	2.01E+11	2007	8	3	32.68721957	456.8098	14619.57434	0	0
2594	2.01E+11	2007	8	3	32.69578178	73.2722	16375.17528	0	0
2595	2.01E+11	2007	8	3	32.66944538	85.8655	16195.23835	0	0
2596	2.01E+11	2007	8	3	32.56940689	132.5698	16333.42193	0	0
2597	2.01E+11	2007	10	3	44.94075125	968.5918	18131.69314	0	0
2598	2.01E+11	2007	10	3	44.92965375	511.0872	13538.45877	2.42	22
2599	2.01E+11	2007	10	3	44.96988125	447.1813	14671.97219	3.51	45
2600	2.01E+11	2007	10	3	46.0892892	171.5631	17275.69055	22.22	111
2601	2.01E+11	2007	10	3	46.11948207	482.3955	17224.68802	13.63	30
2602	2.01E+11	2007	10	3	46.22643083	665.0889	24148.8848	5.37	20
2603	2.01E+11	2007	10	3	46.32191526	99.9337	16216.22911	33.6	323
2604	2.01E+11	2007	10	3	46.63473958	1002.1392	22470.40312	0	0
2605	2.01E+11	2007	10	3	46.95993159	95.4816	15415.51789	5.2	50
2606	2.01E+11	2007	10	3	46.98884237	85.576	15637.04994	7.63	73
2607	2.01E+11	2007	10	3	47.45230665	62.4612	14738.60538	21.79	157
2608	2.01E+11	2007	10	3	48.29002368	171.5262	15589.41847	16.46	92
2609	2.01E+11	2007	10	3	48.25516509	196.0943	16823.48705	7.59	83
2610	2.01E+11	2007	10	3	48.22445571	306.997	15324.91752	8.99	25
2611	2.01E+11	2007	10	3	48.2234975	121.4416	13666.10565	1.13	3
2612	2.01E+11	2007	10	3	48.17503765	195.6756	17066.70863	28.7	184
2613	2.01E+11	2007	10	3	48.13965667	113.864	14734.5071	0	0
2614	2.01E+11	2007	10	3	48.12833136	141.9994	14698.0757	0	0
2615	2.01E+11	2007	10	3	48.00410042	193.5517	14276.36746	0.75	3
2616	2.01E+11	2007	10	3	47.97524125	193.6185	14032.85731	0	0
2617	2.01E+11	2007	10	3	47.87063228	676.3311	20780.92188	0	0
2618	2.01E+11	2007	10	3	47.7113272	1050.3757	18952.86821	0	0
2619	2.01E+11	2007	10	3	47.73184167	981.8177	20907.26481	0	0
2620	2.01E+11	2007	10	3	47.839815	439.4961	16438.45056	0.33	2
2621	2.01E+11	2007	10	3	47.88958939	168.2183	14883.91023	0.32	4
2622	2.01E+11	2007	10	3	47.76727053	221.2311	16217.5741	5.45	19
2623	2.01E+11	2007	10	3	47.63433386	148.2413	16141.5075	38.18	182
2624	2.01E+11	2007	10	3	47.53770875	183.2013	15479.51571	5.97	53
2625	2.01E+11	2007	10	3	47.39249917	748.9619	22471.38225	0	0
2626	2.01E+11	2007	10	3	47.40012327	133.3595	15104.35263	0.18	2
2627	2.01E+11	2007	10	3	46.50406566	79.6245	14586.96533	10.99	120
2628	2.01E+11	2007	10	3	46.50445302	190.3882	16026.81277	46.69	123
2629	2.01E+11	2007	10	3	46.16939666	126.0966	16249.48089	9.52	57
2630	2.01E+11	2007	10	3	45.97245361	152.5416	14620.10907	3.53	73
2631	2.01E+11	2007	10	3	45.74038367	126.4454	14943.99381	9.64	87
2632	2.01E+11	2007	10	3	44.75771794	109.9539	14043.94786	0.68	21
2633	2.01E+11	2007	10	3	44.67479394	84.0025	13880.5137	3.51	8
2634	2.01E+11	2007	10	3	44.53831667	75.8418	16503.55366	7.21	41
2635	2.01E+11	2007	10	3	44.48321667	77.3943	14451.43244	0.83	11
2636	2.01E+11	2007	10	3	44.54323392	155.2561	17255.2071	14.53	254
2637	2.01E+11	2007	10	3	44.62921667	267.5939	15803.87048	2.54	15
2638	2.01E+11	2007	10	3	45.82439458	536.3065	17812.07718	0.24	1
2639	2.01E+11	2007	10	3	45.7591079	244.4442	18899.40994	70.85	412
2640	2.01E+11	2007	10	3	45.56216505	276.0272	19334.36587	35.75	363
2641	2.01E+11	2007	10	3	45.50491246	461.1532	18939.20173	0.6	3
2642	2.01E+11	2007	10	3	45.2978647	178.6943	17602.73742	21.54	231
2643	2.01E+11	2007	10	3	45.28390654	146.3019	17554.80465	13.38	150
2644	2.01E+11	2007	10	3	45.17364849	322.0723	16926.74925	2.71	75
2645	2.01E+11	2007	10	3	45.09716571	301.6891	16741.1453	20.24	85
2646	2.01E+11	2007	10	3	45.02141824	106.1463	14161.09001	3.56	70
2647	2.01E+11	2007	10	3	44.87167333	352.18	20056.34519	23.68	200
2648	2.01E+11	2007	10	3	44.86223958	335.1068	19870.87867	59.72	103
2649	2.01E+11	2007	10	3	44.87335375	448.3072	19049.78302	31.83	124
2650	2.01E+11	2007	10	3	44.80284625	474.2092	19377.49642	1.58	31
2651	2.01E+11	2007	10	3	44.66850304	336.0336	19114.03092	39.03	146
2652	2.01E+11	2007	10	3	44.3352	1107.1305	18153.78855	0	0
2653	2.01E+11	2007	10	3	44.40537042	553.4485	20875.71204	0	0
2654	2.01E+11	2007	10	3	44.44444696	380.8279	15572.79548	78.44	134
2655	2.01E+11	2007	10	3	44.45240788	368.8099	17269.85346	2.77	19
2656	2.01E+11	2007	10	3	44.31686956	148.6173	17409.33784	41.19	306
2657	2.01E+11	2007	10	3	44.27915305	147.9586	19010.23899	21.5	159
2658	2.01E+11	2007	10	3	44.07721917	120.6094	15992.01056	1.16	29
2659	2.01E+11	2007	10	3	44.01283958	141.0047	17054.88316	56.51	638
2660	2.01E+11	2007	10	3	44.09715083	79.076	17193.97166	6.67	116
2661	2.01E+11	2007	10	3	42.70387292	1237.6333	17582.07408	0	0
2662	2.01E+11	2007	10	3	42.62882833	808.6937	29179.33979	0	0
2663	2.01E+11	2007	10	3	42.85381596	304.8548	17185.33395	28.35	203
2664	2.01E+11	2007	10	3	42.91608644	194.9357	18106.28425	36.64	202
2665	2.01E+11	2007	10	3	42.95258463	433.4649	18327.89527	25.27	236
2666	2.01E+11	2007	10	3	43.01809031	265.3385	17837.71261	15.74	247
2667	2.01E+11	2007	10	3	43.01918938	119.1652	16296.75648	4.86	55
2668	2.01E+11	2007	10	3	43.15208419	178.1652	17753.10178	13.01	147
2669	2.01E+11	2007	10	3	43.57386175	118.439	14390.38101	23.65	115
2670	2.01E+11	2007	10	3	43.74495109	181.154	17443.28435	10.77	44
2671	2.01E+11	2007	10	3	43.19183792	723.3046	21686.01137	0	0
2672	2.01E+11	2007	10	3	43.30501929	119.1217	12606.61802	1.19	33
2673	2.01E+11	2007	10	3	42.69045357	475.6926	17119.3379	3.11	23
2674	2.01E+11	2007	10	3	42.66452954	118.3951	15903.51286	3.01	29
2675	2.01E+11	2007	10	3	42.30626648	802.2087	18395.38981	0	0
2676	2.01E+11	2007	10	3	42.16521518	562.1137	19661.14523	10.8	207
2677	2.01E+11	2007	10	3	42.13396805	316.3179	15063.57277	37.35	352
2678	2.01E+11	2007	10	3	42.10163265	113.1261	14387.76174	7.44	59
2679	2.01E+11	2007	10	3	42.05692211	96.8261	16633.77632	14.09	60
2680	2.01E+11	2007	10	3	41.83719155	767.4872	20313.57017	0	0
2681	2.01E+11	2007	10	3	41.53695763	854.2277	20054.71291	0	0
2682	2.01E+11	2007	10	3	41.36968018	1074.0526	19837.24761	0	0
2683	2.01E+11	2007	10	3	41.40733211	129.526	14158.78473	21.43	107
2684	2.01E+11	2007	10	3	41.48569104	88.7384	14121.29763	19.38	139
2685	2.01E+11	2007	10	3	41.3259788	71.2215	14960.77646	13.49	180
2686	2.01E+11	2007	10	3	41.1378588	190.8754	15241.31875	27.7	268
2687	2.01E+11	2007	10	3	41.07550178	205.4948	14806.12859	42.07	285
2688	2.01E+11	2007	10	3	40.9958495	455.7938	15359.83675	27.9	236
2689	2.01E+11	2007	10	3	41.0592953	935.582	15102.48	0	0
2690	2.01E+11	2007	10	3	40.87585438	680.4905	16739.04699	0	0
2691	2.01E+11	2007	10	3	40.56741295	290.1003	15756.46698	24.16	148
2692	2.01E+11	2007	10	3	40.11437572	421.8291	16592.89419	3.29	17
2693	2.01E+11	2007	10	3	39.9833727	64.0701	14212.48206	0.22	2
2694	2.01E+11	2007	10	3	39.94696681	901.8345	18407.60536	0	0
2695	2.01E+11	2007	10	3	39.01353333	619.417	14836.83662	0	0
2696	2.01E+11	2007	10	3	38.75134828	87.0487	16763.04561	0.8	4
2697	2.01E+11	2007	10	3	38.20440582	90.6247	16387.00912	10	50
2698	2.01E+11	2007	10	3	38.10808353	85.5075	15712.14094	3.5	37
2699	2.01E+11	2007	10	3	38.04389087	80.5876	15028.44922	3.51	52
2700	2.01E+11	2007	10	3	37.96654449	59.7157	14952.85325	0	0
2701	2.01E+11	2007	10	3	37.84111708	86.9605	15097.46755	4.31	14
2702	2.01E+11	2007	10	3	37.35161684	93.8721	14810.18435	4.38	35
2703	2.01E+11	2007	10	3	36.93283577	960.1017	16154.35354	0	0
2704	2.01E+11	2007	10	3	36.91692641	483.4841	14686.79518	36.86	168
2705	2.01E+11	2007	10	3	36.71834264	1087.2172	22352.65116	0	0
2706	2.01E+11	2007	10	3	36.38137266	728.2434	17800.88652	0	0
2707	2.01E+11	2007	10	3	36.3172047	88.3127	13355.50434	0	0
2708	2.01E+11	2007	10	3	35.81833867	982.3747	19376.04552	0	0
2709	2.01E+11	2007	10	3	35.63745803	794.7948	16255.67943	0	0
2710	2.01E+11	2007	10	3	35.55587923	205.5652	16749.85906	4.64	31
2711	2.01E+11	2007	10	3	35.42450592	284.3093	16307.12421	9.38	60
2712	2.01E+11	2007	10	3	35.31196705	933.8881	14540.56666	0	0
2713	2.01E+11	2007	10	3	35.24509167	824.9829	18405.11625	0	0
2714	2.01E+11	2007	10	3	35.11076062	601.8232	18530.69035	0	0
2715	2.01E+11	2007	10	3	34.88968535	566.7575	13950.32287	0	0
2716	2.01E+11	2007	10	3	34.93582167	113.5131	15982.90613	0.89	8
2717	2.01E+11	2007	10	3	34.90799488	183.2698	20751.01912	12.09	148
2718	2.01E+11	2007	10	3	34.77626445	281.6301	18956.72297	43.41	552
2719	2.01E+11	2007	10	3	34.77653172	503.0571	18757.07165	0	0
2720	2.01E+11	2007	10	3	34.7467199	506.6565	18376.77877	53.03	138
2721	2.01E+11	2007	10	3	34.73320674	200.7337	16970.69852	22.92	126
2722	2.01E+11	2007	10	3	34.71895734	463.4239	14960.37846	16.98	139
2723	2.01E+11	2007	10	3	34.55695039	873.1941	19463.25709	0	0
2724	2.01E+11	2007	10	3	34.24184601	980.0636	22417.6575	0	0
2725	2.01E+11	2007	10	3	34.43263446	300.9482	14367.81883	1.06	18
2726	2.01E+11	2007	10	3	34.43224643	69.8695	13501.26728	0	0
2727	2.01E+11	2007	10	3	34.44289646	86.3517	13392.87748	0	0
2728	2.01E+11	2007	10	3	34.33042022	443.892	16385.32561	0	0
2729	2.01E+11	2007	10	3	34.34816645	284.8348	14051.52724	1.91	56
2730	2.01E+11	2007	10	3	34.34902991	322.3765	11947.93335	0.8	19
2731	2.01E+11	2007	10	3	34.23842917	488.0262	21432.28536	0	0
2732	2.01E+11	2007	10	3	34.26643792	513.632	17914.08116	0	0
2733	2.01E+11	2007	10	3	33.72894841	129.2488	14294.02943	0	0
2734	2.01E+11	2007	10	3	33.71297936	394.9272	12744.18589	11.15	46
2735	2.01E+11	2007	10	3	34.22057518	524.3422	17225.39581	0	0
2736	2.01E+11	2007	10	3	34.23110397	313.8262	15022.02216	0	0
2737	2.01E+11	2007	10	3	34.24617661	263.9959	14946.19053	0	0
2738	2.01E+11	2007	10	3	34.26938552	86.557	15795.44769	0	0
2739	2.01E+11	2007	10	3	34.31622599	84.8035	14392.8378	0	0
2740	2.01E+11	2007	10	3	34.00763908	93.5506	13151.31796	0	0
2741	2.01E+11	2007	10	3	34.00520124	93.1571	12837.52598	0	0
2742	2.01E+11	2007	10	3	33.99866454	68.1126	14765.58318	0	0
2743	2.01E+11	2007	10	3	33.9591175	207.985	16577.32157	0.08	3
2744	2.01E+11	2007	10	3	33.8394625	121.6401	14958.09216	0	0
2745	2.01E+11	2007	10	3	33.66246753	546.1214	15104.27436	0.04	1
2746	2.01E+11	2007	10	3	33.51651395	343.8954	13210.18523	0	0
2747	2.01E+11	2007	10	3	33.50509021	454.2784	13913.39052	1.62	14
2748	2.01E+11	2007	10	3	33.5290673	373.7349	11454.63214	6.35	58
2749	2.01E+11	2007	10	3	33.09463455	1142.404	23564.99584	0	0
2750	2.01E+11	2007	10	3	33.29758333	89.5818	11458.99907	0	0
2751	2.01E+11	2007	10	3	33.52978039	435.6132	16373.49858	0.69	6
2752	2.01E+11	2007	10	3	32.92491965	933.0216	15414.61195	0	0
2753	2.01E+11	2007	10	3	32.9331469	52.4934	15138.00057	0	0
2754	2.01E+11	2007	10	3	32.83106999	81.1725	13574.12414	0	0
2755	2.01E+11	2007	10	3	32.7407231	1079.7328	21753.99897	0	0
2756	2.01E+11	2007	10	3	32.71684037	445.987	17914.76968	0.16	2
2757	2.01E+11	2007	10	3	32.62648039	151.3033	13334.58445	0	0
2758	2.01E+11	2007	10	3	32.66753571	497.7602	16325.29559	1.36	4
2759	2.01E+11	2007	10	3	32.71080539	82.5897	15191.57964	0	0
2760	2.01E+11	2007	10	3	32.71518472	451.6543	15889.65004	2.98	28
2761	2.01E+11	2007	10	3	32.58166838	121.2661	14957.06695	1.61	2
2762	2.01E+11	2007	17	3	45.50455621	266.6537	16760.87923	35.36	267
2763	2.01E+11	2007	17	3	45.53462156	431.9044	16371.3295	2.14	16
2764	2.01E+11	2007	17	3	45.93147261	710.591	22895.77278	0	0
2765	2.01E+11	2007	17	3	45.96754374	580.5342	20321.70551	0	0
2766	2.01E+11	2007	17	3	46.16718186	945.1475	16455.38556	0	0
2767	2.01E+11	2007	17	3	46.1962137	924.5637	25278.31213	0	0
2768	2.01E+11	2007	17	3	46.28466407	806.8836	17386.69195	0	0
2769	2.01E+11	2007	17	3	46.34571571	1196.5592	18351.17872	0	0
2770	2.01E+11	2007	17	3	46.46055278	904.3622	14079.44622	0	0
2771	2.01E+11	2007	17	3	46.56664882	219.0964	18534.11978	13.1	159
2772	2.01E+11	2007	17	3	46.59897899	175.9717	18783.92323	13.29	79
2773	2.01E+11	2007	17	3	46.63096715	166.3061	18216.18353	29.14	144
2774	2.01E+11	2007	17	3	46.74721346	673.0578	22306.27626	0	0
2775	2.01E+11	2007	17	3	46.80744994	619.5604	26108.38613	0	0
2776	2.01E+11	2007	17	3	46.78863796	1185.4169	29670.95612	0	0
2777	2.01E+11	2007	17	3	47.5177051	1169.6715	28179.364	0	0
2778	2.01E+11	2007	17	3	47.56538741	964.1724	18926.39204	0	0
2779	2.01E+11	2007	17	3	47.6948953	178.986	17716.08871	17.25	91
2780	2.01E+11	2007	17	3	47.72051157	113.2293	18126.88679	13.42	86
2781	2.01E+11	2007	17	3	47.75072684	95.7101	18045.51907	11.03	45
2782	2.01E+11	2007	17	3	47.91795144	117.426	17324.58172	7.84	76
2783	2.01E+11	2007	17	3	48.20577217	550.3712	20255.40501	0	0
2784	2.01E+11	2007	17	3	48.07608999	162.6688	18810.99633	0	0
2785	2.01E+11	2007	17	3	48.09916853	136.6357	17927.04032	0	0
2786	2.01E+11	2007	17	3	48.09429731	333.5591	15605.81722	20.91	51
2787	2.01E+11	2007	17	3	48.00629827	150.1577	16027.0517	1.32	22
2788	2.01E+11	2007	17	3	47.86218817	483.8462	17485.47995	0.12	1
2789	2.01E+11	2007	17	3	47.66297348	58.1338	13852.81278	6.5	20
2790	2.01E+11	2007	17	3	47.39687867	73.3297	19471.09733	18.92	214
2791	2.01E+11	2007	17	3	47.19903293	100.0815	22352.41429	13.37	85
2792	2.01E+11	2007	17	3	47.04867193	132.4676	20133.01558	17.77	76
2793	2.01E+11	2007	17	3	46.962725	171.2572	22101.39967	9.99	42
2794	2.01E+11	2007	17	3	46.87161674	144.2574	21117.75179	0.24	3
2795	2.01E+11	2007	17	3	46.79553554	174.213	21367.05856	14.21	102
2796	2.01E+11	2007	17	3	46.71896605	108.7061	21770.61626	8.07	54
2797	2.01E+11	2007	17	3	46.41757888	74.6702	18042.79396	4.5	50
2798	2.01E+11	2007	17	3	46.36471489	132.5406	20651.38993	25.56	330
2799	2.01E+11	2007	17	3	46.02789264	82.0937	16097.66011	4.22	64
2800	2.01E+11	2007	17	3	45.83275707	96.6738	17088.7487	3.38	63
2801	2.01E+11	2007	17	3	45.8387761	112.7276	20501.60111	11.24	82
2802	2.01E+11	2007	17	3	45.76529032	143.904	20670.31294	34.67	141
2803	2.01E+11	2007	17	3	46.3069498	137.6101	21471.23777	172.69	748
2804	2.01E+11	2007	17	3	46.19823549	91.0444	20142.10728	53.86	214
2805	2.01E+11	2007	17	3	45.65058534	79.4192	16905.31457	5.43	102
2806	2.01E+11	2007	17	3	45.61773962	55.5792	16826.93716	1.05	30
2807	2.01E+11	2007	17	3	45.68553059	135.0777	19158.88309	4.07	83
2808	2.01E+11	2007	17	3	45.58497357	150.8033	15100.45199	12.3	106
2809	2.01E+11	2007	17	3	45.62033314	180.4085	17220.84194	40.19	368
2810	2.01E+11	2007	17	3	45.58552559	418.6536	19018.34	1.48	10
2811	2.01E+11	2007	17	3	45.30178632	201.3761	17634.65694	8.83	133
2812	2.01E+11	2007	17	3	45.22812232	230.611	19741.61361	58.69	289
2813	2.01E+11	2007	17	3	45.27318842	387.7031	18398.08622	0.98	23
2814	2.01E+11	2007	17	3	45.17402722	355.0237	19007.25371	37.74	157
2815	2.01E+11	2007	17	3	45.1682443	371.0634	21226.6535	2.16	17
2816	2.01E+11	2007	17	3	45.01814279	83.765	16560.41004	4.44	75
2817	2.01E+11	2007	17	3	45.02948949	134.1333	15830.83919	9.33	62
2818	2.01E+11	2007	17	3	44.93989844	442.8139	14648.1326	1.76	25
2819	2.01E+11	2007	17	3	44.81586814	413.0163	20408.08986	0	0
2820	2.01E+11	2007	17	3	44.58798678	514.5418	19331.79696	0	0
2821	2.01E+11	2007	17	3	44.53229839	112.976	17258.66565	14.45	151
2822	2.01E+11	2007	17	3	44.61751178	150.7941	17392.79856	22.23	241
2823	2.01E+11	2007	17	3	44.58685441	1234.9322	29410.75949	0	0
2824	2.01E+11	2007	17	3	44.40714356	1228.0517	26684.99122	0	0
2825	2.01E+11	2007	17	3	44.38102135	134.6888	19502.7796	13.26	137
2826	2.01E+11	2007	17	3	44.28212264	191.4612	19230.82212	36.12	199
2827	2.01E+11	2007	17	3	44.28366029	496.9256	19537.64351	3.58	22
2828	2.01E+11	2007	17	3	44.34397484	878.583	21526.896	0	0
2829	2.01E+11	2007	17	3	44.14086706	660.1645	20645.15525	0	0
2830	2.01E+11	2007	17	3	44.06201026	120.3165	17719.35336	88.99	606
2831	2.01E+11	2007	17	3	43.90691534	249.6424	16718.89628	21.53	179
2832	2.01E+11	2007	17	3	43.78663123	221.1385	18658.63868	46.07	301
2833	2.01E+11	2007	17	3	43.78509778	169.9722	17870.5999	5.39	35
2834	2.01E+11	2007	17	3	43.75082225	120.2978	16389.05208	0	0
2835	2.01E+11	2007	17	3	43.83321398	109.1088	19398.80526	9.41	30
2836	2.01E+11	2007	17	3	43.6419486	95.3735	17860.76564	1.29	38
2837	2.01E+11	2007	17	3	43.63369336	108.4489	18930.25208	4.83	47
2838	2.01E+11	2007	17	3	43.64221511	178.915	18901.0513	0.98	7
2839	2.01E+11	2007	17	3	43.64509311	210.7146	20445.71922	92.95	482
2840	2.01E+11	2007	17	3	43.47191176	684.382	24433.24582	0	0
2841	2.01E+11	2007	17	3	43.12429343	268.327	17094.42616	30.45	379
2842	2.01E+11	2007	17	3	43.05058802	339.8083	18760.46907	87.05	230
2843	2.01E+11	2007	17	3	42.989555	343.1177	24287.26439	15.66	153
2844	2.01E+11	2007	17	3	42.99095149	98.71	16134.7341	2.2	16
2845	2.01E+11	2007	17	3	43.04467825	108.378	17710.09937	9.23	56
2846	2.01E+11	2007	17	3	42.96759917	1193.655	31475.83711	0	0
2847	2.01E+11	2007	17	3	42.66986394	120.0511	17745.77594	1.17	19
2848	2.01E+11	2007	17	3	42.66577917	929.2198	23288.55346	0	0
2849	2.01E+11	2007	17	3	42.61243182	1186.0689	33218.76951	0	0
2850	2.01E+11	2007	17	3	42.48745417	95.7376	17103.7676	8.27	72
2851	2.01E+11	2007	17	3	42.06869394	635.8988	19313.38447	0	0
2852	2.01E+11	2007	17	3	42.17173072	652.433	28385.30785	0	0
2853	2.01E+11	2007	17	3	41.99867712	970.8012	25208.6382	0	0
2854	2.01E+11	2007	17	3	41.85665152	521.228	25100.01802	47.88	96
2855	2.01E+11	2007	17	3	41.80983987	728.76	26515.15309	0	0
2856	2.01E+11	2007	17	3	41.55090303	1012.9049	17458.02088	0	0
2857	2.01E+11	2007	17	3	41.4719075	247.4597	22773.85199	176.89	777
2858	2.01E+11	2007	17	3	41.30152625	297.1866	18072.06761	18.25	230
2859	2.01E+11	2007	17	3	40.7986025	427.5001	23659.5482	43.6	534
2860	2.01E+11	2007	17	3	40.71744394	172.9518	18582.9828	32.67	252
2861	2.01E+11	2007	17	3	40.60192576	153.7559	13997.86825	0	0
2862	2.01E+11	2007	17	3	40.46747576	88.2177	14933.9031	4.11	22
2863	2.01E+11	2007	17	3	40.24702143	538.0913	16153.6232	0.66	5
2864	2.01E+11	2007	17	3	40.25076364	617.8144	21474.69898	0	0
2865	2.01E+11	2007	17	3	40.26647576	1236.7774	24602.05595	0	0
2866	2.01E+11	2007	17	3	40.06809697	933.1975	17639.2431	0	0
2867	2.01E+11	2007	17	3	40.10883939	144.9029	17225.8631	1.04	7
2868	2.01E+11	2007	17	3	39.50334545	113.6178	16972.64745	0.38	2
